author,content,created_at,postLink,Sentiment_Score,Sentiment_Label
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - kosa
2nd - walz
3rd - shapiro
4th - venezuela
5th - 審判
6th - pam
7th - nbc
8th - 体操
9th - syndrome
10th - swimming
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-31T01:10:36.636Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyk53kamr22c,0.2714,Positive
852dude.bsky.social,"Apparently the swimming pool is too shallow for simmers to go fast. 

It's meant to be at least 2.5m deep, preferably 3m. In Paris, it is 2.2m deep, and causing turbulence which is impeding swimmers.",2024-07-31T00:44:14.923Z,https://bsky.app/profile/852dude.bsky.social/post/3kyk3mg5xnu26,0.0,Neutral
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - venezuela
️⚠️💨1 - maduro
3rd - サッカー
4th - 31
5th - 水曜日
6th - 地震
7th - ukraine
8th - shippo
9th - rugby
10th - kosa
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-30T22:10:35.485Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyjsznhk4o2j,0.2714,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - relatable
️⚠️💨1 - couches
️⚠️💨1 - venezuela
4th - worn
5th - beirut
6th - maduro
7th - biles
8th - リーグ
9th - スペイン
10th - yine
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-07-30T21:10:45.289Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyjponlifa2i,-0.1759,Negative
globalvoters.bsky.social,"Ireland's Wiffen claims 800m freestyle gold with 'phenomenal swim': Watch as Daniel Wiffen wins Ireland's second ever swimming gold with a ""phenomenal swim"" in the men's 800m freestyle final on day four of the Paris 2024 Olympics.",2024-07-30T20:55:35.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kyjotkbcqp2c,0.7269,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - simone
️⚠️💨1 - creepy
3rd - walz
4th - biles
5th - schlaf
6th - medal
7th - kink
8th - 地震
9th - weirdos
10th - slur
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-30T20:20:34.926Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyjmuwofrg2j,0.4753,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - rubio
️⚠️💨1 - medal
3rd - swimming
4th - simone
5th - kosa
6th - gymnastics
7th - women's
8th - offensive
9th - bronze
10th - transphobia
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-30T19:10:44.317Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyjiy27c3g2e,0.2942,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - supper
️⚠️💨1 - mocking
3rd - リメイク
4th - expansion
5th - くま
6th - stalin
7th - アップデート
8th - southport
9th - marriage
10th - georgia
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",2024-07-30T13:10:40.881Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyiuu7knks2j,-0.2942,Negative
globalvoters.bsky.social,"Paris Olympics live updates: Swimming schedule today, how to watch Tuesday, medal count - USA TODAY: * Paris Olympics live updates: Swimming schedule today, how to watch Tuesday, medal count  USA TODAY
 * The latest on the Paris Olympics  CNN
 * 2024 Olympic schedule for July 30: Simone Biles, Suni…",2024-07-30T10:39:14.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kyimfgdge62y,0.7351,Positive
emmadelay.bsky.social,"The Chinese Swimming Doping Scandal Casting Doubt at the Paris Olympics 2024

#swimingsuit #OlympicGames #OlympischeSpiele #Olympics #Paris2024 #ParisOlympics2024 #games 

www.asianewstimes.com/china/scanda...",2024-07-30T08:30:10.454Z,https://bsky.app/profile/emmadelay.bsky.social/post/3kyif6ogxup2t,-0.6597,Negative
news-feed.bsky.social,"@guardiannews: Paris 2024 Olympics day four: swimming, rowing to come as triathlon postponed – live https://t.co/96Lq8Kl1E7",2024-07-30T04:44:14.747Z,https://bsky.app/profile/news-feed.bsky.social/post/3kyhykne5zu2h,-0.2023,Negative
wsfm.bsky.social,"Live Stream 🔴 Swimming Olympics 2024
#Olympics #Swimming

Link 1 👉 is.gd/1CNEUM
Link 2 👉 is.gd/i4qBDu",2024-07-30T04:27:54.408Z,https://bsky.app/profile/wsfm.bsky.social/post/3kyhxnimqyq2n,0.0,Neutral
bigearthdata.bsky.social,Paris 2024 Olympics: is open-water swimming in the Seine safe? – The Conversation | MORE at EcoSearch,2024-07-30T04:03:22.637Z,https://bsky.app/profile/bigearthdata.bsky.social/post/3kyhwbkqjt52s,0.4404,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨2 - galloway
️⚠️💨2 - dudes
️⚠️💨1 - swalwell
️⚠️💨1 - eric
️⚠️💨1 - scott
️⚠️💨1 - walz
7th - 体操
8th - bass
9th - 競技
10th - invited
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-07-30T02:20:33.274Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyhqjoziyb2k,0.2714,Positive
acjsissons.bsky.social,We need to talk about how many swimming medals there are at the Olympics and how to reduce it…,2024-07-29T20:51:08.330Z,https://bsky.app/profile/acjsissons.bsky.social/post/3kyh64nr3hz2d,0.0,Neutral
globalvoters.bsky.social,"Paris Olympics swimmers noticing pool is 'slow' as gold-medal times don't come near world records: Swimming in the 2024 Paris Olympics has been just like every other Games in terms of electric crowds, close races and incredible efforts by the world’s best. 

However, the swimmers have been noticing…",2024-07-29T20:03:18.000Z,https://bsky.app/profile/globalvoters.bsky.social/post/3kyh3h4zasu2q,0.7717,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - weirdos
️⚠️💨1 - creep
3rd - men's
4th - gymnastics
5th - スケボー
6th - olympic
7th - medal
8th - weirdo
9th - weird
10th - tradition
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-29T17:10:41.174Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kygrshc3lf24,-0.2481,Negative
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - weirdos
️⚠️💨1 - williams
️⚠️💨1 - 馬術
4th - マンション
5th - sainz
6th - puberty
7th - maduro
8th - 柔道
9th - venezuela
10th - injury
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-29T14:50:35.941Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kygjxxgijd2h,-0.5255,Negative
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨1 - プロセカ
2nd - 馬術
3rd - 売れ
4th - スケボー
5th - 競技
6th - オリンピック
7th - 漏れ
8th - 想定
9th - 怪我
10th - 地面
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",2024-07-29T12:40:38.946Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kygcpln7ja2a,0.2714,Positive
nowbreezing.ntw.app,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
1st - daley
2nd - オリンピック
3rd - pdf
4th - maduro
5th - havuzlu
6th - gün
7th - 29
8th - 褒美
9th - お盆
10th - いただける
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",2024-07-29T10:10:38.814Z,https://bsky.app/profile/nowbreezing.ntw.app/post/3kyg2degw4b2k,0.2714,Positive
byteseu.bsky.social,"Paris Olympics 2024 * 07/29/2024 * Italy gets into gear, reigns supreme in swimming

https://www.byteseu.com/295201/

All those rosaries you recited yesterday were effective, thank you all for your cooperation!     MONDAY 29 JULY: Medal events 09:30 – Shooting: women’s 10m rifle final 11:00 – …",2024-07-29T06:26:08.000Z,https://bsky.app/profile/byteseu.bsky.social/post/3kyfnrxywb22n,0.9117,Positive
bigearthdata.bsky.social,"Olympics 2024 swimming heats, Day 3: FREE live stream, USA entries, schedule, channel – PennLive | MORE at EcoSearch",2024-07-29T05:15:41.894Z,https://bsky.app/profile/bigearthdata.bsky.social/post/3kyfjtxetv22w,0.6166,Positive
